,fall_term,student_type,student_status,gender,ethnicity,race,attending_germantown,attending_rockville,attending_takoma_park_ss,attend_day_or_evening,mc_program_description,age_group,hs_category,city_in_md,state,zip,county_in_md,mcps_high_school
289,2015,New,Part-Time,Male,Not Hispanic,Asian,Yes,Yes,No,Day Only,Computer Science - Computer Programming (CT),20 or Younger,MCPS,Gaithersburg,MD,20877,Montgomery,Quince Orchard Sr High School
290,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,Yes,Yes,No,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Clarksburg,MD,20871,Montgomery,Clarksburg High School
291,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day & Evening,General Studies (AA - All Tracks),21 - 24,MCPS,Rockville,MD,20852,Montgomery,Walter Johnson High School
292,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Communication Studies (AA),20 or Younger,GED,Rockville,MD,20852,Montgomery,
293,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day & Evening,General Studies (AA - All Tracks),20 or Younger,Other State,Hyattsville,MD,20783,Prince George's,
294,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,No,No,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Damascus,MD,20872,Montgomery,Damascus High School
295,2015,New,Full-Time,Male,Hispanic,White,No,Yes,No,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,Mont.County Other,Silver Spring,MD,20904,Montgomery,
296,2015,Continuing,Full-Time,Male,Not Hispanic,White,Yes,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,Other State,Gaithersburg,MD,20877,Montgomery,
297,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20879,Montgomery,Watkins Mill High School
298,2015,New,Full-Time,Female,Not Hispanic,Asian,No,Yes,No,No Specific Time[online],Credit (Undeclared / Undecided),21 - 24,MCPS,Bethesda,MD,20814,Montgomery,Walt Whitman High School
299,2015,Continuing,Full-Time,Female,Not Hispanic,White,Yes,No,Yes,Evening Only,Paralegal Studies (AA & AAS),30 or Older,Other State,Annapolis,MD,21404,Anne Arundel,
300,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,MCPS,Kensington,MD,20895,Montgomery,Bethesda Chevy Chase High Schl
301,2015,Continuing,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20902,Montgomery,Montgomery Blair High School
302,2015,Continuing,Part-Time,Male,Hispanic,Native American,No,No,Yes,Day Only,Specialized Art Transfer (CT),20 or Younger,Other State,Washington,DC,20018,Other,
303,2015,Continuing,Full-Time,Female,Not Hispanic,White,Yes,Yes,No,Day Only,School of Art & Design - Applicants,30 or Older,Foreign Country,Potomac,MD,20854,Montgomery,
304,2015,New,Part-Time,Male,Hispanic,White,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20903,Montgomery,Montgomery Blair High School
305,2015,Continuing,Full-Time,Female,Not Hispanic,White,No,Yes,No,Day & Evening,Computer Science & Technologies (AA - All Tracks),20 or Younger,Foreign Country,Poolesville,MD,20837,Montgomery,
306,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,No,Yes,Day & Evening,General Studies (AA - All Tracks),30 or Older,Foreign Country,Takoma Park,MD,20912,Montgomery,
307,2015,Continuing,Full-Time,Male,Hispanic,Black,No,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,Other State,Damascus,MD,20872,Montgomery,
308,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Science (AS - All Tracks),20 or Younger,MCPS,North Potomac,MD,20878,Montgomery,Thomas Sprigg Wootton High Sch
309,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,Day Only,Criminal Justice (AA & AAS),30 or Older,Other State,Montgomery Village,MD,20886,Montgomery,
310,2015,Transfer no degree,Full-Time,Male,Not Hispanic,White,Yes,No,No,Day Only,General Studies (AA - All Tracks),20 or Younger,Mont.County Other,Laytonsville,MD,20882,Montgomery,
311,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,"Graphic Design (AA, AAS, & AFA - All Tracks)",20 or Younger,MCPS,Potomac,MD,20854,Montgomery,Winston Churchill High School
312,2015,New,Full-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,Commun & Broadcasting Tech (CT),20 or Younger,MCPS,Silver Spring,MD,20904,Montgomery,Paint Branch High School
313,2015,Transfer no degree,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Evening Only,Engineering Science (AA & AS - All Tracks),30 or Older,Foreign Country,Burtonsville,MD,20866,Montgomery,
314,2015,Continuing,Part-Time,Male,Hispanic,Pacific Islander,No,Yes,No,Day Only,Automotive Technology (AA & AAS),20 or Younger,Other Maryland,Silver Spring,MD,20904,Montgomery,
315,2015,New,Full-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,MCPS,Montgomery Village,MD,20886,Montgomery,Richard Montgomery High School
316,2015,Continuing,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,Business / International Business (AA),20 or Younger,MCPS,Rockville,MD,20850,Montgomery,Thomas Sprigg Wootton High Sch
317,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),21 - 24,MCPS,Silver Spring,MD,20902,Montgomery,John F. Kennedy High School
318,2015,Continuing,Full-Time,Male,Hispanic,White,Yes,No,No,Day Only,Science (AS - All Tracks),20 or Younger,GED,Gaithersburg,MD,20879,Montgomery,
319,2015,Continuing,Part-Time,Female,Unknown,Asian,No,Yes,No,Day & Evening,General Studies (AA - All Tracks),25 - 29,MCPS,Rockville,MD,20852,Montgomery,Wheaton High School
320,2015,New,Part-Time,Female,Not Hispanic,White,Yes,No,No,Day Only,Business / International Business (AA),20 or Younger,MCPS,Sandy Spring,MD,20860,Montgomery,Sherwood High School
321,2015,New,Part-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20902,Montgomery,Albert Einstein HS & MC Art Cn
322,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,Engineering Science (AA & AS - All Tracks),21 - 24,Other Maryland,Rockville,MD,20853,Montgomery,
323,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,Yes,Day Only,Cybersecurity (AAS),30 or Older,Foreign Country,Montgomery Village,MD,20886,Montgomery,
324,2015,Continuing,Full-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,North Potomac,MD,20878,Montgomery,Quince Orchard Sr High School
325,2015,New,Full-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,Accounting (AA & AAS),21 - 24,Foreign Country,Rockville,MD,20850,Montgomery,
326,2015,New,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Arts & Sciences Transfer (AA - All Tracks),20 or Younger,MCPS,Gaithersburg,MD,20878,Montgomery,Quince Orchard Sr High School
327,2015,Continuing,Part-Time,Male,Not Hispanic,White,Yes,Yes,Yes,Day & Evening,General Studies (AA - All Tracks),21 - 24,GED,Rockville,MD,20853,Montgomery,
328,2015,Continuing,Full-Time,Male,Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),25 - 29,Other State,Laurel,MD,20707,Prince George's,
329,2015,Transfer with degree,Part-Time,Female,Hispanic,White,No,Yes,No,Day Only,Education / Teacher Education (AA & AAT),21 - 24,Other Maryland,Rockville,MD,20852,Montgomery,
330,2015,New,Full-Time,Male,Hispanic,Native American,No,Yes,No,Day Only,Arts & Sciences Transfer (AA - All Tracks),20 or Younger,GED,Silver Spring,MD,20905,Montgomery,
331,2015,Continuing,Part-Time,Female,Hispanic,Hispanic,No,Yes,Yes,Day & Evening,Science (AS - All Tracks),25 - 29,Foreign Country,Silver Spring,MD,20902,Montgomery,
332,2015,Continuing,Full-Time,Female,Not Hispanic,Black,No,Yes,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,,MD,,Montgomery,John F. Kennedy High School
333,2015,Continuing,Part-Time,Female,Hispanic,White,Yes,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),25 - 29,GED,Germantown,MD,20876,Montgomery,
334,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,Yes,No,Day & Evening,Education / Teacher Education (AA & AAT),21 - 24,Mont.County Other,Potomac,MD,20854,Montgomery,
335,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,No,Evening Only,Computer Science & Technologies (AA - All Tracks),25 - 29,Foreign Country,Rockville,MD,20850,Montgomery,
336,2015,Continuing,Full-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,Computer Science & Technologies (AA - All Tracks),21 - 24,Mont.County Other,Rockville,MD,20850,Montgomery,
337,2015,HS Student,Part-Time,Female,Not Hispanic,Multi-Race,No,Yes,No,Evening Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Potomac,MD,20854,Montgomery,Winston Churchill High School
338,2015,Continuing,Full-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,General Studies (AA - All Tracks),25 - 29,Foreign Country,Kensington,MD,20895,Montgomery,
339,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,No,Evening Only,Microcomputer Technician (AA & AAS),30 or Older,Foreign Country,Gaithersburg,MD,20878,Montgomery,
340,2015,Continuing,Full-Time,Female,Hispanic,Native American,No,No,Yes,Day Only,Education / Teacher Education (AA & AAT),20 or Younger,Other Maryland,Hyattsville,MD,20783,Prince George's,
341,2015,Continuing,Full-Time,Male,Hispanic,Hispanic,No,Yes,Yes,Day Only,Business / International Business (AA),21 - 24,MCPS,Rockville,MD,20852,Montgomery,Walter Johnson High School
342,2015,Continuing,Part-Time,Female,Hispanic,White,Yes,Yes,No,Day Only,Education / Teacher Education (AA & AAT),20 or Younger,MCPS,Bethesda,MD,20817,Montgomery,Walter Johnson High School
343,2015,New,Part-Time,Male,Not Hispanic,Black,Yes,No,No,Day Only,Engineering Science (AA & AS - All Tracks),20 or Younger,MCPS,Montgomery Village,MD,20886,Montgomery,Watkins Mill High School
344,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,MCPS,Gaithersburg,MD,20877,Montgomery,Colonel Zadok Magruder HS
345,2015,Continuing,Full-Time,Female,Not Hispanic,Multi-Race,No,Yes,No,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,MCPS,Rockville,MD,20850,Montgomery,Rockville High School
346,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day Only,Health Sciences (Pre-Clinical Studies),25 - 29,GED,Silver Spring,MD,20904,Montgomery,
347,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,Yes,No,Day & Evening,Engineering Science (AA & AS - All Tracks),21 - 24,MCPS,Silver Spring,MD,20910,Montgomery,Bethesda Chevy Chase High Schl
348,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,Cybersecurity (AAS),21 - 24,Other State,Silver Spring,MD,20904,Montgomery,
349,2015,New,Full-Time,Female,Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Poolesville,MD,20837,Montgomery,Poolesville Jr-Sr High School
350,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day & Evening,Computer Science - Computer Programming (CT),25 - 29,MCPS,Rockville,MD,20853,Montgomery,Rockville High School
351,2015,Continuing,Full-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Bethesda,MD,20817,Montgomery,Walt Whitman High School
352,2015,Continuing,Full-Time,Male,Not Hispanic,White,No,Yes,No,Day & Evening,Photography (CT),30 or Older,Other State,Derwood,MD,20855,Montgomery,
353,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,Nursing (AA & AAS),30 or Older,Foreign Country,Montgomery Village,MD,20886,Montgomery,
354,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Computer Gaming & Simulation (AA - All Tracks),21 - 24,MCPS,Clarksburg,MD,20871,Montgomery,Clarksburg High School
355,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,Yes,No,Evening Only,Early Childhood Education (AA & AAS),30 or Older,Mont.County Other,Rockville,MD,20851,Montgomery,
356,2015,Continuing,Part-Time,Female,Not Hispanic,Asian,No,Yes,No,Evening Only,General Studies (AA - All Tracks),25 - 29,MCPS,Germantown,MD,20876,Montgomery,Paint Branch High School
357,2015,New,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,Accounting (AA & AAS),30 or Older,Foreign Country,Takoma Park,MD,20912,Montgomery,
358,2015,Continuing,Full-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Olney,MD,20832,Montgomery,Sherwood High School
359,2015,Continuing,Part-Time,Female,Hispanic,White,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20903,Montgomery,Springbrook Sr High School
360,2015,New,Full-Time,Female,Not Hispanic,Black,No,Yes,Yes,Evening Only,Science (AS - All Tracks),30 or Older,Foreign Country,Burtonsville,MD,20866,Montgomery,
361,2015,Continuing,Full-Time,Female,Not Hispanic,Black,Yes,Yes,No,Day & Evening,Science (AS - All Tracks),20 or Younger,MCPS,Germantown,MD,20876,Montgomery,Watkins Mill High School
362,2015,New,Full-Time,Female,Not Hispanic,Black,Yes,Yes,No,Day & Evening,Health Sciences (Pre-Clinical Studies),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Seneca Valley High School
363,2015,Continuing,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Beltsville,MD,20705,Prince George's,Montgomery Blair High School
364,2015,New,Part-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,John F. Kennedy High School
365,2015,New,Part-Time,Female,Not Hispanic,Black,No,No,Yes,Day & Evening,General Studies (AA - All Tracks),20 or Younger,Foreign Country,Takoma Park,MD,20912,Montgomery,
366,2015,New,Full-Time,Male,Hispanic,White,No,Yes,No,Day Only,Business / International Business (AA),20 or Younger,Other Maryland,Silver Spring,MD,20901,Montgomery,
367,2015,Continuing,Part-Time,Female,Not Hispanic,Black,Yes,No,No,Evening Only,Business / International Business (AA),30 or Older,Foreign Country,Germantown,MD,20874,Montgomery,
368,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,Yes,No,No,Day Only,Cybersecurity (AAS),21 - 24,MCPS,Germantown,MD,20874,Montgomery,Quince Orchard Sr High School
369,2015,Continuing,Full-Time,Female,Hispanic,Hispanic,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Chevy Chase,MD,20815,Montgomery,Walter Johnson High School
370,2015,Continuing,Part-Time,Male,Not Hispanic,White,Yes,No,Yes,No Specific Time[online],Health Sciences (Pre-Clinical Studies),30 or Older,Other State,Hyattsville,MD,20785,Prince George's,
371,2015,Continuing,Full-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,North Potomac,MD,20878,Montgomery,Thomas Sprigg Wootton High Sch
372,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,"Graphic Design (AA, AAS, & AFA - All Tracks)",25 - 29,MCPS,Silver Spring,MD,20904,Montgomery,James Hubert Blake High School
373,2015,Continuing,Full-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Science (AS - All Tracks),20 or Younger,Mont.County Other,Silver Spring,MD,20902,Montgomery,
374,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,No,Yes,Yes,Day Only,Communication Studies (AA),21 - 24,Other Maryland,New Carrollton,MD,20784,Prince George's,
375,2015,Continuing,Part-Time,Female,Hispanic,Pacific Islander,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Rockville,MD,20850,Montgomery,Richard Montgomery High School
376,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Arts & Sciences Transfer (AA - All Tracks),25 - 29,Foreign Country,Silver Spring,MD,20904,Montgomery,
377,2015,Continuing,Full-Time,Female,Not Hispanic,White,No,Yes,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Brookeville,MD,20833,Montgomery,Sherwood High School
378,2015,Continuing,Part-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,Health Sciences (Pre-Clinical Studies),25 - 29,MCPS,Derwood,MD,20855,Montgomery,Colonel Zadok Magruder HS
379,2015,New,Full-Time,Female,Not Hispanic,Black,Yes,Yes,Yes,No Specific Time[online],General Studies (AA - All Tracks),30 or Older,Foreign Country,Gaithersburg,MD,20878,Montgomery,
380,2015,Continuing,Part-Time,Male,Not Hispanic,Black,Yes,No,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Brookeville,MD,20833,Montgomery,James Hubert Blake High School
381,2015,New,Full-Time,Female,Not Hispanic,Multi-Race,No,Yes,No,Day & Evening,General Studies (AA - All Tracks),30 or Older,Foreign Country,Rockville,MD,20850,Montgomery,
382,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,No,No,Day Only,General Studies (AA - All Tracks),25 - 29,Home-Schooled,Germantown,MD,20876,Montgomery,
383,2015,Continuing,Full-Time,Female,Not Hispanic,White,Yes,No,No,Day Only,Education / Teacher Education (AA & AAT),20 or Younger,GED,Gaithersburg,MD,20877,Montgomery,
384,2015,Continuing,Full-Time,Female,Hispanic,Hispanic,Yes,Yes,No,Day & Evening,General Studies (AA - All Tracks),25 - 29,Foreign Country,Clarksburg,MD,20871,Montgomery,
385,2015,New,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,Criminal Justice (AA & AAS),20 or Younger,MCPS,Silver Spring,MD,20904,Montgomery,Springbrook Sr High School
386,2015,Continuing,Full-Time,Female,Not Hispanic,Black,No,No,Yes,Day & Evening,Arts & Sciences Transfer (AA - All Tracks),30 or Older,Foreign Country,Silver Spring,MD,20904,Montgomery,
387,2015,New,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,Health Sciences (Pre-Clinical Studies),20 or Younger,Other State,Gaithersburg,MD,20879,Montgomery,
388,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,Business / International Business (AA),20 or Younger,Foreign Country,Rockville,MD,20850,Montgomery,
389,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,"Graphic Design (AA, AAS, & AFA - All Tracks)",20 or Younger,MCPS,Silver Spring,MD,20904,Montgomery,Springbrook Sr High School
390,2015,Continuing,Part-Time,Male,Not Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,MCPS,Germantown,MD,20876,Montgomery,Watkins Mill High School
391,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,No,Yes,Yes,Day & Evening,General Studies (AA - All Tracks),21 - 24,Other State,Silver Spring,MD,20903,Montgomery,
392,2015,New,Part-Time,Female,Not Hispanic,Asian,No,No,Yes,Day Only,Nursing (AA & AAS),21 - 24,MCPS,Silver Spring,MD,20901,Montgomery,Montgomery Blair High School
393,2015,Continuing,Part-Time,Male,Hispanic,White,No,Yes,No,No Specific Time[online],General Studies (AA - All Tracks),20 or Younger,MCPS,Germantown,MD,20876,Montgomery,Clarksburg High School
394,2015,Continuing,Part-Time,Male,Hispanic,White,No,Yes,Yes,Day Only,Health Sciences (Pre-Clinical Studies),21 - 24,Foreign Country,Silver Spring,MD,20906,Montgomery,
395,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,No Specific Time[online],Cybersecurity (AAS),30 or Older,Foreign Country,Germantown,MD,20874,Montgomery,
396,2015,New,Part-Time,Male,Not Hispanic,Multi-Race,Yes,Yes,No,Day Only,Cybersecurity (AAS),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Seneca Valley High School
397,2015,New,Full-Time,Female,Hispanic,White,No,Yes,Yes,Day & Evening,General Studies (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20906,Montgomery,Montgomery Blair High School
398,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,Credit (Undeclared / Undecided),30 or Older,MCPS,Burtonsville,MD,20866,Montgomery,Seneca Valley High School
399,2015,Continuing,Full-Time,Male,Not Hispanic,Asian,Yes,Yes,No,Day & Evening,Engineering Science (AA & AS - All Tracks),21 - 24,MCPS,Germantown,MD,20876,Montgomery,Quince Orchard Sr High School
400,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,Yes,Day Only,Health Sciences (Pre-Clinical Studies),25 - 29,Foreign Country,Takoma Park,MD,20912,Montgomery,
401,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,Credit (Undeclared / Undecided),25 - 29,MCPS,Gaithersburg,MD,20877,Montgomery,Gaithersburg High School
402,2015,Continuing,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Evening Only,Science (AS - All Tracks),21 - 24,MCPS,Silver Spring,MD,20904,Montgomery,James Hubert Blake High School
403,2015,Continuing,Part-Time,Female,Not Hispanic,White,No,Yes,No,Day Only,Arts & Sciences Transfer (AA - All Tracks),30 or Older,Other State,Silver Spring,MD,20901,Montgomery,
404,2015,New,Part-Time,Male,Hispanic,White,Yes,Yes,No,Day & Evening,Criminal Justice (AA & AAS),20 or Younger,MCPS,Damascus,MD,20872,Montgomery,Damascus High School
405,2015,Transfer no degree,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,Education / Teacher Education (AA & AAT),20 or Younger,MCPS,Rockville,MD,20850,Montgomery,Richard Montgomery High School
406,2015,New,Part-Time,Male,Not Hispanic,Asian,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,North Potomac,MD,20878,Montgomery,Thomas Sprigg Wootton High Sch
407,2015,New,Full-Time,Male,Hispanic,White,No,Yes,No,Day & Evening,Automotive Technology (CT),20 or Younger,MCPS,Gaithersburg,MD,20877,Montgomery,Gaithersburg High School
408,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,Yes,Yes,Day Only,General Studies (AA - All Tracks),25 - 29,Foreign Country,Silver Spring,MD,20902,Montgomery,
409,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,No,No,Evening Only,General Studies (AA - All Tracks),30 or Older,Other State,Gaithersburg,MD,20878,Montgomery,
410,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,Yes,Yes,Day & Evening,Building Trades Technology (AA & AAS),30 or Older,Foreign Country,Silver Spring,MD,20910,Montgomery,
411,2015,Continuing,Full-Time,Female,Not Hispanic,White,Yes,No,No,Day Only,Science (AS - All Tracks),20 or Younger,MCPS,Dickerson,MD,20842,Montgomery,Poolesville Jr-Sr High School
412,2015,Continuing,Full-Time,Female,Not Hispanic,Asian,No,Yes,No,Day Only,General Studies (AA - All Tracks),25 - 29,Foreign Country,Rockville,MD,20852,Montgomery,
413,2015,Continuing,Part-Time,Male,Hispanic,White,Yes,No,Yes,No Specific Time[online],Business / International Business (AA),21 - 24,MCPS,Silver Spring,MD,20904,Montgomery,Paint Branch High School
414,2015,Transfer no degree,Part-Time,Female,Not Hispanic,Black,Yes,No,Yes,Day & Evening,Criminal Justice (AA & AAS),21 - 24,Other State,Washington,DC,20020,Other,
415,2015,Continuing,Part-Time,Female,Not Hispanic,Black,Yes,Yes,No,Day Only,General Studies (AA - All Tracks),25 - 29,MCPS,Germantown,MD,20874,Montgomery,Colonel Zadok Magruder HS
416,2015,Transfer no degree,Part-Time,Female,Hispanic,White,No,Yes,No,Day Only,Health Sciences (Pre-Clinical Studies),30 or Older,Foreign Country,Rockville,MD,20851,Montgomery,
417,2015,New,Part-Time,Male,Not Hispanic,White,No,No,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,Other Maryland,University Park,MD,20782,Prince George's,
418,2015,Continuing,Part-Time,Female,Hispanic,Black,Yes,No,No,No Specific Time[online],General Studies (AA - All Tracks),21 - 24,Foreign Country,Rockville,MD,20851,Montgomery,
419,2015,Transfer no degree,Part-Time,Male,Not Hispanic,Black,No,No,Yes,Evening Only,Science (AS - All Tracks),21 - 24,Other State,Hyattsville,MD,20782,Prince George's,
420,2015,Continuing,Part-Time,Male,Not Hispanic,White,Yes,No,No,Day Only,Cybersecurity (AAS),20 or Younger,MCPS,Potomac,MD,20854,Montgomery,Winston Churchill High School
421,2015,Continuing,Part-Time,Female,Hispanic,White,No,Yes,No,Day & Evening,General Studies (AA - All Tracks),21 - 24,MCPS,Rockville,MD,20853,Montgomery,Wheaton High School
422,2015,New,Part-Time,Female,Hispanic,White,Yes,No,No,Evening Only,General Studies (AA - All Tracks),25 - 29,GED,Silver Spring,MD,20904,Montgomery,
423,2015,Continuing,Part-Time,Female,Hispanic,White,No,No,Yes,Day Only,Nursing (AA & AAS),21 - 24,GED,Rockville,MD,20850,Montgomery,
424,2015,Continuing,Part-Time,Female,Not Hispanic,White,Yes,No,No,Day Only,Photography (CT),20 or Younger,Other State,Damascus,MD,20872,Montgomery,
425,2015,Continuing,Part-Time,Female,Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),20 or Younger,GED,Olney,MD,20832,Montgomery,
426,2015,Continuing,Part-Time,Male,Hispanic,Hispanic,Yes,Yes,No,Evening Only,General Studies (AA - All Tracks),21 - 24,MCPS,Montgomery Village,MD,20886,Montgomery,Watkins Mill High School
427,2015,Continuing,Full-Time,Female,Hispanic,White,Yes,Yes,No,No Specific Time[online],General Studies (AA - All Tracks),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Northwest HS - Germantown
428,2015,Continuing,Part-Time,Male,Not Hispanic,White,Yes,No,No,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Germantown,MD,20874,Montgomery,Quince Orchard Sr High School
429,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,Yes,Day Only,General Studies (AA - All Tracks),21 - 24,Foreign Country,Silver Spring,MD,20906,Montgomery,
430,2015,Continuing,Full-Time,Male,Not Hispanic,Black,No,Yes,No,Day Only,Computer Gaming & Simulation (AA - All Tracks),20 or Younger,MCPS,Burtonsville,MD,20866,Montgomery,Paint Branch High School
431,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,Yes,Evening Only,Health Sciences (Pre-Clinical Studies),20 or Younger,Other Maryland,Temple Hills,MD,20748,Prince George's,
432,2015,Continuing,Full-Time,Female,Hispanic,White,No,Yes,No,Day Only,General Studies (AA - All Tracks),21 - 24,MCPS,Montgomery Village,MD,20886,Montgomery,Seneca Valley High School
433,2015,Continuing,Part-Time,Female,Not Hispanic,Black,No,Yes,No,Day Only,Arts & Sciences Transfer (AA - All Tracks),20 or Younger,MCPS,Silver Spring,MD,20904,Montgomery,James Hubert Blake High School
434,2015,Continuing,Full-Time,Female,Not Hispanic,Black,Yes,Yes,Yes,Day Only,General Studies (AA - All Tracks),20 or Younger,MCPS,Takoma Park,MD,20912,Montgomery,Montgomery Blair High School
